Category,ProcessedText,SpeakerDialect
درامي,يا ولد انت شبلاك ما حد يكلمك الا طرت,Khaliji
درامي,همم عارفة و اللي بدي اعرفه نهاية هذا الموال ايه,Hijazi
كوميدي,انت سبب من الاسباب يا خليفة,Najdi
اطفال,موت يا ظل,Khaliji
درامي,مش مصلحتي,Khaliji
درامي,وانت بتسمي هادي هدية انا البس ساعة زي دي,Hijazi
كوميدي,اي بعيد الله يرحم والديك شفه جنبك,Najdi
كوميدي,تقرب للدكتور نابغ,Khaliji
كوميدي,خليك دايما معي وانت حتكون في السير ص,Hijazi
اطفال,يا اخي اختصر الموضوع اذا تبغى اي حاجة انت تروح انت دبر نفسك فاهم فلتة,Khaliji
اطفال,الله يا رب ان شاء الله في حياتي يا رب ان شاء الله هذا الكرسي يصير هناك ورا مكتبي مش يصير هذا ورا مكتبي يطيحني,Hijazi
درامي,الحمد لله على السلامة,Khaliji
كوميدي,شمت مع جميع الناس حتى المخاليش تدريبها,Khaliji
درامي,معقول,Hijazi
كوميدي,نانسي عجرم مو دكتور قال كاد المعلم ان يكون رسولا,Najdi
درامي,خليها تفرغ شحنة الحقد والغيرة اللي فيها,Khaliji
درامي,مع السلامة مع السلامة,Hijazi
درامي,هو فعلا الموضوع يبي له تفكير وخاصة انا ما اقدر اتصرف من كيفي لازم ارجع للمحامي سليمان وابوي,Khaliji
كوميدي,كيف,Hijazi
اطفال,تعرف,Khaliji
كوميدي,مجنونة انت ما يدخلونا,Khaliji
كوميدي,الواحد هو شذي,Hijazi
اطفال,لكن الحزن ما هو باليد,Najdi
درامي,يعطيك العافية يا يمه,Najdi
كوميدي,انا دجاجة,Najdi
اطفال,من الاكل,Najdi
اطفال,بس يا وصيفة هو هذا الكلام اللي سمعه زوجك,Najdi
كوميدي,سؤال ثاني,Najdi
اطفال,بس هذا حقي حتى لو كان قرش واحد,Hijazi
كوميدي,حبيب حبيب و نعم و نعم,Najdi
كوميدي,فهد ورث خمسة مليون توه طالع الحق عليه لا يحوشه شي بسرعة يوبا تكفى,Najdi
درامي,اسمعوا بقص عليكم قصة,Najdi
اطفال,انت جاي تعالج جاي تتكلم,Hijazi
كوميدي,لا ما حذرت,Khaliji
كوميدي,يا شباب يا شباب خلونا نشوف الحلقة,Khaliji
كوميدي,انزين وبعد ايش سويت,Khaliji
درامي,وبعدين كيفو,Najdi
اطفال,الله يستر,Hijazi
اطفال,رحمة بتردد جمل تقراها من الكتاب وبشكل سريع و بينها وبين نفسها هي اكيد ان المذاكرة ما تكون زي كدا,Najdi
كوميدي,يا سلام,Khaliji
كوميدي,مقبوض عليه ما شاء الله ما شاء الله مقبوض عليه طيب عفوا حضرة الملازم ما يمكن ادفعلكم بال الكردي كارد يعني بالمستر كارد واخلص وارتاح نفسيا,Hijazi
كوميدي,لاني اكتشفت يوم انك كنت مريض بالسكر انك اطيب و احسن زوج بالعالم عشان كذا بهتم فيك طول العمر بس بشرط,Hijazi
اطفال,ايوه المهم بعد التصوير وبعد الاشياء هذي في حاجة تانية حتم ايش هي,Hijazi
اطفال,ما اكلتها ما اكلتها ما اكلتها,Hijazi
درامي,واذا في اي شيء اتصلي على الجوال,Hijazi
كوميدي,اجل المشروع يا عتيق عندي انا ولا انتو يا عيال ياقوت,Khaliji
درامي,مشاكل في اكثر مشاكل اللي حنا فيه,Najdi
درامي,اجل ايش نسميه يازيد,Najdi
كوميدي,الله يقويك يمه ها طلع الرجال,Khaliji
اطفال,رغم ان كل واحد منهم ولد شيخ عشيرة,Najdi
اطفال,انا طفل يا عيد,Khaliji
درامي,انا هني الا انت وينك يابا وين,Khaliji
درامي,ا وين الورقة,Najdi
اطفال,الجواب انت ما انت عارف ولكن,Najdi
كوميدي,شوف ليش معك الحين يقول ابوي غيرواضح للحرب,Najdi
اطفال,هذا اذا تعلم اساسا يعني,Najdi
كوميدي,خذ هذه الطاولة الخبيثة الملعونة واخرجها الان,Khaliji
درامي,يصير,Khaliji
كوميدي,ان شا الله,Hijazi
كوميدي,اه من العرب زيي سعودي,Najdi
اطفال,اي نعم الفلوس,Najdi
درامي,الله يكون في عونك يا وليدي هوفي لكنه مشغول,Khaliji
كوميدي,ما تعرفنا عليك يالاخو,Khaliji
درامي,ا ا ا كلميه شوفي انسة نور,Najdi
اطفال,ن يوسف,Najdi
درامي,الحل بسيط وسهل,Najdi
درامي,زين يا عمي انا جايك على طول,Najdi
درامي,يا حمد يا حمد انا مادل الطريق بالنهار تبين ادله بالليل,Najdi
اطفال,ايش رايك,Hijazi
كوميدي,حياتنا حياتنا كلها تفشل يا يمه كلها تفشل,Khaliji
كوميدي,الله يبارك فيك,Hijazi
اطفال,ها سمعت شيء,Khaliji
كوميدي,خذ يا خلف خذ هي واحدة خلف خذ خذ,Hijazi
اطفال,كان بينط من على السور الغبي دمر كل شيء دمر كل شيء,Hijazi
اطفال,طبعا احنا ما هو جالسين ننتظر الراجل اللي حيتكلم معانا في كلام خطير خلاص لازم اكون قلقان وانا كذاك قلقان,Khaliji
اطفال,يا جماعة لانه اول مرة جدو,Hijazi
اطفال,الكنز,Hijazi
درامي,جبت البلا لنفسك,Najdi
درامي,ويتمتع بفلوس ابوي اللي سرقها واللي هي السبب اللي هو فيه الحين,Najdi
كوميدي,هذا اخوي صقر ولا,Khaliji
اطفال,يوسف بسم الله ما شاءالله,Najdi
درامي,صدقني يا عايد انساه في لحظتها,Najdi
درامي,الجوري لا,Najdi
كوميدي,اذكري الله يا خزنة,Khaliji
درامي,يا صاحبة الحسن والجمال,Najdi
كوميدي,وخصوصا التعليم العالي لا يوجد مساواة بين الرجل والمراة يعني هذا كلام فاضي هذا كلام فاضي,Najdi
درامي,يا ريت اقدر اساعدك في شيء واكون بحق وحقيق زي ولده,Hijazi
اطفال,لا لا ابدا ماني شاكك في حاجة,Khaliji
درامي,نحط الفلوس هاذي في البنك ونعيش احنا في راحة بال لا ازعج سكان ولا بواب ولا غيره,Khaliji
كوميدي,ها شم ها شم الريحة قام قلبي يخفق يخفق مثل الطار يا وليدي,Khaliji
درامي,انا ماني شايف داعي للكلام اللي مثل هذا,Najdi
اطفال,ويسعدني الان ان اقدم لكم اول فقرة في الحفل,Khaliji
اطفال,هاهاها خلاص يا سموره انا وسعيد نلعب مع بعض وانتي حارس مرمى معانا غير واضح انت بايش كنت تحلم انا اقول لك انا بحلم بايش يا سعيد ايوة انا كنت احلم انو بابا فرحان يجيب لي دراجة اقوله اتعلم عليها هنا في الحوش ايوة واقعد اسوقها واجرى بيها ايوة عشان ادخل السباق اخر سنة اييه عشان اخذ الاول,Hijazi
كوميدي,ضنيته يحلم,Khaliji
اطفال,عطني عشان تدوق اللي انا ذقتو عشان تعرف قداش انا احسن منك,Khaliji
درامي,صباح الخير حضرة الضابط,Khaliji
كوميدي,ابوي هذاك اش عرف قلبي هذاك ابوي ياربي رباه يا نزار يا ابو محمد يا ربي ربااه ياربي رباه لحقوا علينا تكفون يا المسلمين,Najdi
اطفال,ها ايش هذا ها بقر في بيتي,Khaliji
درامي,بكرا بكرا بكرا ان شاء الله تتصل به تلاقيه مع السلامة مع السلامة,Hijazi
درامي,عبد الرحمن يا خوي ابيك تمر علي الليلة عشان تاخذ الشنطة هذي تحط فيها ملابسك,Hijazi
درامي,ااه ممكن لانه الان في مكان فيه تشويش على اجهزة التتبع,Hijazi
اطفال,لانه عقلي ما يقدر يحارب التكنولوجيا الحديثة الموجودة عندكم,Khaliji
اطفال,لا حول ولا قوة الا بالله العلي العظيم,Najdi
كوميدي,ايوه من الفجر يا ام ريان من الفجر انا ابغى ان شاء الله ان شاء الله شروق الشمس قبل الشروق كده نكون في البر الله يا عيني على شروق الشمس وفي البر وهو طالع كذه ابغاكم تشوفوا شروق شمس,Hijazi
كوميدي,لكن سبقني و خطب لي ليلى,Khaliji
اطفال,حلو جاهز لا التحدي مو كذا وانت تلعب المباراه,Najdi
درامي,انا بروح على على عاد في البر الحين و يقطع عرينه هالجربان هذي,Khaliji
درامي,ايش ذنبه,Khaliji
كوميدي,بيتنا يالمية اللي ما حد يتمنى علينا في,Hijazi
درامي,طيب طيب خلاص حتكلم يا امي,Hijazi
درامي,وش عندك,Najdi
كوميدي,رح نرتب لكم كذا طريقة للحصول على نسبة من المبيعات تشجيعا لكم بزيادة المبيعات مع انكم ما وقفتوا معايا لما دخل الرجل المهوي ده,Hijazi
اطفال,معاها حق,Khaliji
اطفال,بس يا مفيد بصراحة احنا كده قاعدين من اول بندور على رجولنا لنا ثلاث ساعات بدون فايدة,Khaliji
اطفال,ايوا بيراقب ياجدو,Hijazi
اطفال,ايوه,Khaliji
اطفال,الله يصلح الحال الله يصلح الحال,Khaliji
اطفال,ا مين,Najdi
كوميدي,قلنا بالضبط وش المواد اللي تحتاجها وش الفريق اللي تحتاجه اما فكرة كدا انشائية ما تنفع,Najdi
درامي,ايه ايه بيته بيتك بيتك يوبا طبعا بيتك واحنا عندك ضيوف ايش تشرب يوبا,Khaliji
درامي,الله يعزك كلامك يا زين وانا شريت,Khaliji
درامي,خليك عاقل احكم تعرف حق الوهم مثل ما تسمح يا بني اخذ البنت بالقوة وكسرلنا الباب هذه فرصة جابها الله لك,Hijazi
درامي,يا ربي,Khaliji
اطفال,وواحدة بيض,Najdi
كوميدي,اقول طال عمرك عندي خبر ما هو بزين بالحين,Najdi
درامي,في حاجة,Hijazi
اطفال,اي كلمة تنقال لهم,Khaliji
درامي,فايزة هذه انسانة طيبة خلوق,Hijazi
درامي,ماني مصدق يا حصة ماني مصدق اللي صار كنا حلم,Najdi
كوميدي,القوانين واضحة وصارمة لما تدفع عشرة الاف ريال او سجن ثلاثين يوم او بهما معا,Najdi
كوميدي,رحيمة,Hijazi
درامي,فاهم السالفة غلط,Najdi
درامي,ومهما عشنا فيها,Hijazi
درامي,نبي نمر وناخذ فايزة بطريقنا,Najdi
كوميدي,وذابلن كبدي انه ناصب عليك ويقول الاهل اي اهل يا بو اهل هذي تعديها على غيرنا لكن على ابو ركبة,Najdi
